variant_id,run_name,split,config_id,method,neurosymbolic_enabled,decision_mode,symbolic_profile,threshold,tau_high,accuracy,balanced_accuracy,precision,recall,f1,specificity,false_positive_rate,false_negative_rate,tp,fp,tn,fn,support,positives_true,positives_pred,positive_rate_true,positive_rate_pred,auroc,auprc,average_precision,brier_score,log_loss,accepted_count,rejected_count,accept_rate,reject_rate,symbolic_valid_count,symbolic_invalid_count,symbolic_uncertain_count,invalid_block_count,invalid_block_positive_labels,invalid_block_negative_labels,delta_precision,delta_recall,delta_f1,delta_fp,delta_fn,fp_reduction,fp_reduction_rate,recall_loss,recall_loss_rate
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.95,0.8748571428571429,0.607,0.6823529411764706,0.232,0.34626865671641793,0.982,0.018,0.768,116,54,2946,384,3500,500,170,0.14285714285714285,0.04857142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,170,3330,0.04857142857142857,0.9514285714285714,493.0,2345.0,662.0,207.0,97.0,110.0,0.13388958420247532,-0.232,-0.15643990233016924,-137.0,116.0,137.0,0.7172774869109948,0.232,0.5
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.95,0.8855555555555555,0.576875,0.46153846153846156,0.18,0.2589928057553957,0.97375,0.02625,0.82,90,105,3895,410,4500,500,195,0.1111111111111111,0.043333333333333335,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,195,4305,0.043333333333333335,0.9566666666666667,566.0,3095.0,839.0,359.0,106.0,253.0,0.11639208249377742,-0.268,-0.13091145882249816,-320.0,134.0,320.0,0.7529411764705882,0.268,0.5982142857142857
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.97,0.8828571428571429,0.6599999999999999,0.6744186046511628,0.348,0.45910290237467016,0.972,0.028,0.652,174,84,2916,326,3500,500,258,0.14285714285714285,0.07371428571428572,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,258,3242,0.07371428571428572,0.9262857142857143,856.0,1418.0,1226.0,84.0,22.0,62.0,0.12595524767716748,-0.11600000000000005,-0.043605656671917015,-107.0,58.0,107.0,0.5602094240837696,0.11600000000000005,0.2500000000000001
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.80|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.8,0.97,0.8902222222222222,0.62675,0.5106382978723404,0.288,0.36828644501278773,0.9655,0.0345,0.712,144,138,3862,356,4500,500,282,0.1111111111111111,0.06266666666666666,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,282,4218,0.06266666666666666,0.9373333333333334,973.0,1922.0,1605.0,199.0,31.0,168.0,0.16549191882765624,-0.16000000000000003,-0.02161781956510611,-287.0,80.0,287.0,0.6752941176470588,0.16000000000000003,0.3571428571428572
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.97,0.8745714285714286,0.6035,0.6871165644171779,0.224,0.3378582202111614,0.983,0.017,0.776,112,51,2949,388,3500,500,163,0.14285714285714285,0.04657142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,163,3337,0.04657142857142857,0.9534285714285714,493.0,2345.0,662.0,207.0,97.0,110.0,0.13865320744318266,-0.24000000000000002,-0.16485033883542577,-140.0,120.0,140.0,0.7329842931937173,0.24000000000000002,0.5172413793103449
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.80|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.8,0.97,0.8868888888888888,0.574125,0.47513812154696133,0.172,0.2525697503671072,0.97625,0.02375,0.828,86,95,3905,414,4500,500,181,0.1111111111111111,0.04022222222222222,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,181,4319,0.04022222222222222,0.9597777777777777,566.0,3095.0,839.0,359.0,106.0,253.0,0.12999174250227719,-0.276,-0.13733451421078663,-330.0,138.0,330.0,0.7764705882352941,0.276,0.6160714285714286
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.90|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.9,0.9,0.8765714285714286,0.6096666666666666,0.7023809523809523,0.236,0.3532934131736527,0.9833333333333333,0.016666666666666666,0.764,118,50,2950,382,3500,500,168,0.14285714285714285,0.048,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,168,3332,0.048,0.952,856.0,1418.0,1226.0,38.0,13.0,25.0,0.0664586222838649,-0.026000000000000023,-0.01781140269036996,-25.0,13.0,25.0,0.3333333333333333,0.026000000000000023,0.09923664122137413
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.90|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.9,0.9,0.8826666666666667,0.583125,0.43805309734513276,0.198,0.2727272727272727,0.96825,0.03175,0.802,99,127,3873,401,4500,500,226,0.1111111111111111,0.050222222222222224,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,226,4274,0.050222222222222224,0.9497777777777778,973.0,1922.0,1605.0,96.0,15.0,81.0,0.08401583026438741,-0.03,-0.004644990046449915,-81.0,15.0,81.0,0.3894230769230769,0.03,0.13157894736842105
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.90|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.9,0.9,0.8685714285714285,0.5691666666666666,0.6818181818181818,0.15,0.2459016393442623,0.9883333333333333,0.011666666666666667,0.85,75,35,2965,425,3500,500,110,0.14285714285714285,0.03142857142857143,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,110,3390,0.03142857142857143,0.9685714285714285,493.0,2345.0,662.0,96.0,56.0,40.0,0.04589585172109434,-0.11200000000000002,-0.12520317651976037,-40.0,56.0,40.0,0.5333333333333333,0.11200000000000002,0.4274809160305344
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.90|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.9,0.9,0.8822222222222222,0.55225,0.4050632911392405,0.128,0.1945288753799392,0.9765,0.0235,0.872,64,94,3906,436,4500,500,158,0.1111111111111111,0.035111111111111114,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,158,4342,0.035111111111111114,0.9648888888888889,566.0,3095.0,839.0,164.0,50.0,114.0,0.051026024058495156,-0.1,-0.08284338739378341,-114.0,50.0,114.0,0.5480769230769231,0.1,0.4385964912280702
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.90|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.9,0.95,0.8774285714285714,0.601,0.7482517482517482,0.214,0.3328149300155521,0.988,0.012,0.786,107,36,2964,393,3500,500,143,0.14285714285714285,0.040857142857142856,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,143,3357,0.040857142857142856,0.9591428571428572,856.0,1418.0,1226.0,38.0,13.0,25.0,0.1123294181546608,-0.048000000000000015,-0.03828988584847054,-39.0,24.0,39.0,0.52,0.048000000000000015,0.18320610687022906
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.90|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.9,0.95,0.8875555555555555,0.56925,0.4819277108433735,0.16,0.24024024024024024,0.9785,0.0215,0.84,80,86,3914,420,4500,500,166,0.1111111111111111,0.03688888888888889,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,166,4334,0.03688888888888889,0.9631111111111111,973.0,1922.0,1605.0,96.0,15.0,81.0,0.12789044376262815,-0.068,-0.037132022533482384,-122.0,34.0,122.0,0.5865384615384616,0.068,0.2982456140350877
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.90|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.9,0.95,0.8697142857142857,0.5648333333333333,0.7340425531914894,0.138,0.23232323232323232,0.9916666666666667,0.008333333333333333,0.862,69,25,2975,431,3500,500,94,0.14285714285714285,0.026857142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,94,3406,0.026857142857142857,0.9731428571428572,493.0,2345.0,662.0,96.0,56.0,40.0,0.09812022309440194,-0.124,-0.13878158354079034,-50.0,62.0,50.0,0.6666666666666666,0.124,0.47328244274809156
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.90|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.9,0.95,0.8866666666666667,0.545125,0.45689655172413796,0.106,0.17207792207792208,0.98425,0.01575,0.894,53,63,3937,447,4500,500,116,0.1111111111111111,0.025777777777777778,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,116,4384,0.025777777777777778,0.9742222222222222,566.0,3095.0,839.0,164.0,50.0,114.0,0.10285928464339261,-0.12200000000000001,-0.10529434069580054,-145.0,61.0,145.0,0.6971153846153846,0.12200000000000001,0.5350877192982456
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.90|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.9,0.97,0.8762857142857143,0.5945,0.7518796992481203,0.2,0.315955766192733,0.989,0.011,0.8,100,33,2967,400,3500,500,133,0.14285714285714285,0.038,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,133,3367,0.038,0.962,856.0,1418.0,1226.0,38.0,13.0,25.0,0.11595736915103283,-0.062,-0.05514904967128964,-42.0,31.0,42.0,0.56,0.062,0.23664122137404578
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.90|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.9,0.97,0.8893333333333333,0.565875,0.5067567567567568,0.15,0.23148148148148148,0.98175,0.01825,0.85,75,73,3927,425,4500,500,148,0.1111111111111111,0.03288888888888889,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,148,4352,0.03288888888888889,0.9671111111111111,973.0,1922.0,1605.0,96.0,15.0,81.0,0.15271948967601146,-0.07800000000000001,-0.04589078129224114,-135.0,39.0,135.0,0.6490384615384616,0.07800000000000001,0.3421052631578948
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.90|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.9,0.97,0.8694285714285714,0.5613333333333334,0.7471264367816092,0.13,0.22146507666098808,0.9926666666666667,0.007333333333333333,0.87,65,22,2978,435,3500,500,87,0.14285714285714285,0.024857142857142855,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,87,3413,0.024857142857142855,0.9751428571428571,493.0,2345.0,662.0,96.0,56.0,40.0,0.11120410668452174,-0.132,-0.14963973920303458,-53.0,66.0,53.0,0.7066666666666667,0.132,0.5038167938931297
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.90|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.9,0.97,0.888,0.542375,0.4803921568627451,0.098,0.16279069767441862,0.98675,0.01325,0.902,49,53,3947,451,4500,500,102,0.1111111111111111,0.02266666666666667,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,102,4398,0.02266666666666667,0.9773333333333334,566.0,3095.0,839.0,164.0,50.0,114.0,0.12635488978199977,-0.13,-0.114581565099304,-155.0,65.0,155.0,0.7451923076923077,0.13,0.5701754385964912
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.95|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.95,0.95,0.8705714285714286,0.5628333333333333,0.7764705882352941,0.132,0.22564102564102564,0.9936666666666667,0.006333333333333333,0.868,66,19,2981,434,3500,500,85,0.14285714285714285,0.024285714285714285,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,85,3415,0.024285714285714285,0.9757142857142858,856.0,1418.0,1226.0,11.0,6.0,5.0,0.026470588235294135,-0.011999999999999983,-0.015969712614007925,-5.0,6.0,5.0,0.20833333333333334,0.011999999999999983,0.08333333333333322
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.95|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.95,0.95,0.888,0.5345,0.47619047619047616,0.08,0.136986301369863,0.989,0.011,0.92,40,44,3956,460,4500,500,84,0.1111111111111111,0.018666666666666668,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,84,4416,0.018666666666666668,0.9813333333333333,973.0,1922.0,1605.0,52.0,5.0,47.0,0.1453081232492997,-0.009999999999999995,-0.004523132592401141,-47.0,5.0,47.0,0.5164835164835165,0.009999999999999995,0.11111111111111106
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.95|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.95,0.95,0.866,0.5426666666666666,0.7627118644067796,0.09,0.16100178890876565,0.9953333333333333,0.004666666666666667,0.91,45,14,2986,455,3500,500,59,0.14285714285714285,0.01685714285714286,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,59,3441,0.01685714285714286,0.9831428571428571,493.0,2345.0,662.0,37.0,27.0,10.0,0.012711864406779627,-0.05399999999999999,-0.08060894934626792,-10.0,27.0,10.0,0.4166666666666667,0.05399999999999999,0.375
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.95|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.95,0.95,0.8877777777777778,0.52475,0.4603174603174603,0.058,0.10301953818827708,0.9915,0.0085,0.942,29,34,3966,471,4500,500,63,0.1111111111111111,0.014,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,63,4437,0.014,0.986,566.0,3095.0,839.0,73.0,16.0,57.0,0.12943510737628383,-0.031999999999999994,-0.038489895773987065,-57.0,16.0,57.0,0.6263736263736264,0.031999999999999994,0.3555555555555555
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.95|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.95,0.97,0.8694285714285714,0.5563333333333333,0.7866666666666666,0.118,0.20521739130434782,0.9946666666666667,0.005333333333333333,0.882,59,16,2984,441,3500,500,75,0.14285714285714285,0.02142857142857143,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,75,3425,0.02142857142857143,0.9785714285714285,856.0,1418.0,1226.0,11.0,6.0,5.0,0.036666666666666625,-0.025999999999999995,-0.036393346950685745,-8.0,13.0,8.0,0.3333333333333333,0.025999999999999995,0.18055555555555552
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.95|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.95,0.97,0.8897777777777778,0.531125,0.5303030303030303,0.07,0.12367491166077739,0.99225,0.00775,0.93,35,31,3969,465,4500,500,66,0.1111111111111111,0.014666666666666666,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,66,4434,0.014666666666666666,0.9853333333333333,973.0,1922.0,1605.0,52.0,5.0,47.0,0.19942067736185382,-0.01999999999999999,-0.017834522301486758,-60.0,10.0,60.0,0.6593406593406593,0.01999999999999999,0.22222222222222213
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.95|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.95,0.97,0.8657142857142858,0.5391666666666667,0.7884615384615384,0.082,0.14855072463768115,0.9963333333333333,0.0036666666666666666,0.918,41,11,2989,459,3500,500,52,0.14285714285714285,0.014857142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,52,3448,0.014857142857142857,0.9851428571428571,493.0,2345.0,662.0,37.0,27.0,10.0,0.038461538461538436,-0.061999999999999986,-0.09306001361735242,-13.0,31.0,13.0,0.5416666666666666,0.061999999999999986,0.43055555555555547
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.95|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.95,0.97,0.8891111111111111,0.522,0.5102040816326531,0.05,0.09107468123861566,0.994,0.006,0.95,25,24,3976,475,4500,500,49,0.1111111111111111,0.010888888888888889,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,49,4451,0.010888888888888889,0.9891111111111112,566.0,3095.0,839.0,73.0,16.0,57.0,0.1793217286914766,-0.039999999999999994,-0.05043475272364849,-67.0,20.0,67.0,0.7362637362637363,0.039999999999999994,0.4444444444444444
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.97|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.97,0.97,0.8645714285714285,0.5326666666666666,0.8095238095238095,0.068,0.12546125461254612,0.9973333333333333,0.0026666666666666666,0.932,34,8,2992,466,3500,500,42,0.14285714285714285,0.012,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,42,3458,0.012,0.988,856.0,1418.0,1226.0,4.0,2.0,2.0,0.026915113871635588,-0.00399999999999999,-0.006406877255585752,-2.0,2.0,2.0,0.2,0.00399999999999999,0.055555555555555414
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.97|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.97,0.97,0.8897777777777778,0.5215,0.5454545454545454,0.048,0.08823529411764706,0.995,0.005,0.952,24,20,3980,476,4500,500,44,0.1111111111111111,0.009777777777777778,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,44,4456,0.009777777777777778,0.9902222222222222,973.0,1922.0,1605.0,36.0,3.0,33.0,0.2079545454545454,-0.005999999999999998,-0.00486815415821501,-33.0,3.0,33.0,0.6226415094339622,0.005999999999999998,0.11111111111111108
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.97|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.97,0.97,0.8628571428571429,0.5225,0.8846153846153846,0.046,0.08745247148288973,0.999,0.001,0.954,23,3,2997,477,3500,500,26,0.14285714285714285,0.0074285714285714285,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,26,3474,0.0074285714285714285,0.9925714285714285,493.0,2345.0,662.0,20.0,13.0,7.0,0.10200668896321063,-0.025999999999999995,-0.04441566038524214,-7.0,13.0,7.0,0.7,0.025999999999999995,0.36111111111111105
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.97|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.97,0.97,0.8893333333333333,0.5151249999999999,0.53125,0.034,0.06390977443609022,0.99625,0.00375,0.966,17,15,3985,483,4500,500,32,0.1111111111111111,0.0071111111111111115,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,32,4468,0.0071111111111111115,0.9928888888888889,566.0,3095.0,839.0,48.0,10.0,38.0,0.19374999999999998,-0.019999999999999997,-0.029193673839771853,-38.0,10.0,38.0,0.7169811320754716,0.019999999999999997,0.3703703703703703
